Datetime,Tweet Id,Text,Username
2022-11-03 08:04:38+00:00,1588079692455747584,"@artwherld @lmrignan @TimRyan @robreiner, @KenBurns, @TurnoutPAC, @MMFlint, 
@PeterWelch, @BarackObama, @KeshaRam, @SenSanders, @RepValDemings
#VoteBlueForDemocracy #TimRyan #OHSen 
.We all can also be creative without even spending a cent to help, our friend, Congressman Tim Ryan over the finish line. 💙🥲",caringfornature
2022-11-03 06:19:50+00:00,1588053318684839937,#TimRyan https://t.co/v5GgSmQibA,JudithW4
2022-11-03 04:56:48+00:00,1588032423887253504,Join the team to elect Democrat #TimRyan! Send #JDVance back to the Swamp!  https://t.co/wbERPAypBZ,theAndiL
2022-11-03 04:44:38+00:00,1588029361105444866,"I’m giving a new round of small donations to:
#Fetterman #MandelaBarnes #ValDemings4Senate #RaphaelWarnock #TimRyan #cheribeasley #KatiePorter #BlueWaveComing I’m hoping to not look back on this election and regret that I didn’t do more.",carmends123
2022-11-03 04:39:05+00:00,1588027964129570818,"Liz Cheney is still Liz Cheney but she has more balls than every rabid, racist, rancid Republican! #GOP #TimRyan #VoteBlueIn2022",maddenwoman
2022-11-03 04:26:02+00:00,1588024680233029633,"@politic_talks Oh for crying out loud. Such nonsence.Tim Ryan supports health care for all. And he supports keeping social security, our savings umbrella.
Tim Ryan supports having your old mother getting her pacemaker inserted without using up her savings.  #TimRyan",Bonniebrunomom
2022-11-03 04:15:23+00:00,1588022001934925831,"‘You’re A Liar!’: Audience Boos #TimRyan For Claiming J6 Rioters Killed A Police Officer. #Ryan lied about many things during this campaign and doesn't deserve to be rewarded for his lies. He voted with another liar, #Biden 100% of the time. https://t.co/EV7kk2h7K6",mlosuna
2022-11-03 04:14:41+00:00,1588021825442926592,#Ohio...#TimRyan https://t.co/XXEcNBVPIS,liz_ostrom
2022-11-03 04:04:42+00:00,1588019312530530305,@JDVance1 Vote for TIM RYAN!  #BlueWave2022 #TimRyan,NealTasch
2022-11-03 03:53:16+00:00,1588016433581248515,"#LizCheney 
#DemocracyMatters 
#DemocracyIsOnTheBallot 

Liz Cheney Is a Conservative Republican. 
She's Also Dick Cheney's Daughter.
She Just Happens NOT To Be a Seditious Traitor.

#Ohio 
#TimRyan 
#TimRyan4Ohio 
#VoteBlueIn2022 
#VoteBlueForDemocracy 
#VoteBlueToSaveAmerica https://t.co/waD0da83pX",demipal
2022-11-03 03:23:06+00:00,1588008844461998081,"I hear the @DNC is still not helping Tim Ryan in Ohio. Why are  they backing him??? @TheDemocrats 
#TimRyan4Ohio #TimRyan #Ohio #OhioState",CindyLynn1969
2022-11-03 02:30:28+00:00,1587995598254374914,@JDVance1 I did vote. For #TimRyan @TimRyan,fetch_lou
2022-11-03 02:12:56+00:00,1587991184256950273,"@Politics_Polls I have been saying it for a while. It's going to be a Dem sweep. WOMEN are outvoting men, in states with restrictive abortion laws they are voting in DROVES. #Grassley? I think he loses. #timryan will win too. #Wisconsin? yeah, Mandela is going to win bc women are pissed",lovepeace3124
2022-11-03 01:42:29+00:00,1587983523532734465,@TimRyan Never heard of it.. or #TimRyan,BradBanko
2022-11-03 01:38:54+00:00,1587982619827998721,"@JonHusted @JDVance1 Welcome to Ohio, proud to be a Handmaid's state. Ladies please try not to be raped by dangerous strangers or family members. What I love about #TimRyan is he has zero interest in my uterus. And he actually lives in Ohio and understands the struggles. #TimRyan4Ohio",nsducktollermom
2022-11-03 01:22:44+00:00,1587978552183504899,"Holy crap, Bernie Kosar did a commercial for #TimRyan?!? Come on, Ohio. Pick the human!",dketterick
2022-11-03 01:05:01+00:00,1587974092866682882,"This was good, real-world political &amp; civic advice (with a sound legal basis as well). 
#TrumpCoupAttempt
 @TimRyan was acknowledging the need for action; @CitizenRevere was suggesting appropriate post-#Jan6th actions.

Now Ohio can elect #TimRyan #OHSen (or a traitor to truth) https://t.co/1FF4gaEIXK",CitizenPatriot9
2022-11-03 00:54:06+00:00,1587971347447042050,"More of this 👇🏼

#TimRyan https://t.co/MkYqAgvFqY",JenniFromCali
2022-11-03 00:48:03+00:00,1587969824520478720,#VoteBlueIn2022 #TimRyan #TimRyan4Ohio https://t.co/pMxGjMYyW6,Dotsmom
2022-11-03 00:42:58+00:00,1587968541709541376,@kforbs @JDVance1 Vance is desperate and it shows. #ohioans are some of the most generous people willing to make sure there is a seat at the table for everyone. Please consider #TimRyan,VagablondePeace
2022-11-03 00:41:17+00:00,1587968120634892289,@JDVance1 #VoteTimRyan #Ohio  for those you love #vote @TimRyan He will represent all #ohioans and will bring us together without the hateful rhetoric and he will protect your #SocialSecurity and #Medicare please #ohio #vote for #TimRyan,VagablondePeace
2022-11-03 00:40:06+00:00,1587967823632121858,"YoHighO, Lookie! Shitbag with a carpetbag. 

#VoteBlue #TimRyan #OHSen https://t.co/vljUH2KnLB",snoozeq1
2022-11-03 00:20:23+00:00,1587962858763075585,@AnandWrites @PersuadersBook @TimRyan #TimRyan is going to make an excellent senate leader.,EarthenVessel99
2022-11-02 23:29:13+00:00,1587949983403331584,#Ohio #VOTE #TimRyan https://t.co/85TvpIndzh,Annapolis57
2022-11-02 23:21:03+00:00,1587947929779716096,Vote for #TimRyan https://t.co/nn09NMOWYg,PatJK
2022-11-02 23:12:00+00:00,1587945650108321792,"#VoteBlueForDemocracy 
#VoteBlueToProtectYourRights 
#VoteBlueToSaveAmerica 
#VoteBlueIn2022 
#TimRyan https://t.co/DOWNLYuD1I",CoupSlayer
2022-11-02 22:41:14+00:00,1587937907771572224,@FoxNews This #TimRyan is by far the biggest fake I’ve ever seen as a politician. Watched him say he voted against the wall cause cartels dig underneath #RedWaveComing,divamanager
2022-11-02 22:37:23+00:00,1587936940699324416,I freaking love #TimRyan. Wish I could vote for him but donating and postcards from Brooklyn! GO BLUE #OHIO ✊🏼🗳💙 https://t.co/zYRAIptYlI,VivianActivist
2022-11-02 22:31:43+00:00,1587935515592241153,"#PhoneyJDVance
A BIG Step Down For OHIO 

J.D.Vance is
a pathetic example of a FAKE
wishy-washy, flip-flop candidate
SO DISHONEST,
that he rebrands himself shamelessly to suck up to
radical right-wing so he too can ride the nasty red Bus with the Trump mob
#TimRyan
#OurBlueVoice https://t.co/wvDFARmLLL",Mathsgeist
2022-11-02 22:25:35+00:00,1587933968787070976,@TimRyan The only insurrection that occurred was the 2020 stolen election.  You #timryan are CORRUPT and WILL be held accountable. 😳 #concedefool,Patrick92067765
2022-11-02 22:18:02+00:00,1587932070206373888,"@FoxNews #TimRyan No tax dollars for Facelifts, or Gender Reassignment.
I'm sure God knows what he's doing when he assigns sex at conception!!!
NOT MY TAX DOLLARS!!!",Gram2O4
2022-11-02 21:43:49+00:00,1587923459027267586,#TimRyan https://t.co/8IIkzqZTph,DoxieBarks
2022-11-02 21:25:43+00:00,1587918905343086593,#TimRyan. Is terrific! We need more courageous leaders like him.,GrandmaShark18
2022-11-02 21:25:10+00:00,1587918766205128704,Tim Ryan is a bad ass. #TimRyan #TimRyan4Ohio @TimRyan,tommccaffrey
2022-11-02 20:49:16+00:00,1587909733033418755,#TimRyan https://t.co/yT1TOlqFOd,GivemeGrace2
2022-11-02 20:35:03+00:00,1587906155036217345,@atrupar I voted for #TimRyan today! ⭐️,NicolinaTorres
2022-11-02 20:26:02+00:00,1587903883527036928,@wsmartin218 @Yolo304741 #TimRyan is a #clown - let him find a job in the #Youngstown circus. He can be #sherriff #Traffic-cant,SaltyPirate74
2022-11-02 20:18:18+00:00,1587901936728084480,"Another #Democrat weasel who will say anything, lie about anything that makes him sound moderate, so he won't be booted from office. If reelected, BOOM! He'll flip like a pancake.

Ohio's #TimRyan Says He Supports #NaturalGas. His Record Says Otherwise https://t.co/DzNELoS0Nn",ClassicFilm3
2022-11-02 20:16:48+00:00,1587901561547927552,"#Ohio #TimRyan #JDVance

https://t.co/EmzYkCW8LS",ItalianMAGA2022
2022-11-02 20:14:46+00:00,1587901047552544769,@TimRyan #TimRyan 🔥🔥🔥 https://t.co/yLpfAnW70q,JesusNarrowWay
2022-11-02 20:14:13+00:00,1587900908742246401,@TimRyan #TimRyan🔥🔥🔥 https://t.co/yLpfAnWEPY,JesusNarrowWay
2022-11-02 20:14:05+00:00,1587900877246910465,@TimRyan #TimRyan 🔥🔥🔥 https://t.co/yLpfAnEvBQ,JesusNarrowWay
2022-11-02 20:13:44+00:00,1587900790538047488,I split a donation to multiple groups on @actblue and earned a Team Tandem badge! Earn your own badges by logging in to your ActBlue Express account:  https://t.co/7XmE1Nq1Nu #FettermanIsTheBetterman #WarnockForGeorgia #StaceyAbrams4GovernorGA #BetoForGovernor2022 #TimRyan 🌊,gingerkave
2022-11-02 20:13:24+00:00,1587900703250456576,@TimRyan #TimRyan🔥🔥🔥 https://t.co/yLpfAnW70q,JesusNarrowWay
2022-11-02 20:13:01+00:00,1587900607276666881,@TimRyan #TimRyan🔥🔥🔥 https://t.co/yLpfAnWEPY,JesusNarrowWay
2022-11-02 20:12:36+00:00,1587900502012051457,@TimRyan #TimRyan🔥🔥🔥 https://t.co/yLpfAnW70q,JesusNarrowWay
2022-11-02 20:11:40+00:00,1587900269517586434,Excellent 👏👏👏👇👇👇#TimRyan https://t.co/91BO4FANyi,kaheina3009
2022-11-02 20:06:25+00:00,1587898948853059590,"On a scale of ""too angry to laugh"" to ""ab-ache laughter,"" how hilarious is the JD Vance ad where he pretends to have a kid? And in someone else's KITCHEN?!?

@TimRyan @nanwhaley @OHDems @TheDemocrats @CuyahogaDems @CleWard3Dems #JDVance #JDVanceIsaFraud #VoteBlue #TimRyan",paulakampf
2022-11-02 19:58:10+00:00,1587896873066823680,Thank you ⁦@TimRyan⁩ for standing strong at the FoxNews town hall.  The moderators were as absurd as expected. But watch at the 19:00 mark as Ryan defends Democracy and answers the jeers about Jan 6.  #TimRyan  https://t.co/oKfiIC9TmC,DrewFields1
2022-11-02 19:56:00+00:00,1587896327806992384,"Hey Ohio... If you have not heard this coming from JD Vance you should.  Dude might be what you call a RINO

https://t.co/qjIlKhWirK

#OhioGOP #TimRyan #JDVance #Election2022",dNstreeeet
2022-11-02 19:55:23+00:00,1587896172844294146,#TimRyan #DemocraticParty #Obama #JoeBiden #KamalaHarris #NancyPelosi #ChuckSchumer #AdamSchiff #ElizabethWarren #HillaryClinton Is showing compassion to asylum seekers by allowing thousands of them to enter the U.S. worth losing the election to the Republicans?,lapmoni2
2022-11-02 19:51:29+00:00,1587895190081404928,"#TimRyan and the #DemocraticParty braintrust of #Obama #JoeBiden #KamalaHarris #NancyPelosi #ChuckSchumer #AdamSchiff #ElizabethWarren #JamieRaskin #JerryNadler expose their strategy for buying the votes of #ILLEGALimmigrants

dump the #Democrats

#Midterms2022 https://t.co/TUr2lGDTcj",wattsa_matta
2022-11-02 19:49:31+00:00,1587894694457257984,"@SteveSchmidtSES @oldhippy15 @TimRyan Very cool! I love this. 

One question…where are the flags? The profanity? The cultish paraphernalia? 😜

#TimRyan will be an amazing senator for #Ohio and for all Americans.",elzeeethel
2022-11-02 19:45:31+00:00,1587893685886517248,#TimRyan pledged to support #taxpayer-funded #genderreassignment surgery for #ILLEGALimmigrants  https://t.co/gjfKpAmtDn #FoxNews,JamesWkp
2022-11-02 18:50:25+00:00,1587879823539683328,WTH 🤦‍♀️ #TimRyan #JDVance #DemocratsAreTheProblem #ILLEGALimmigrants #genderreassignment https://t.co/rfa6TPE2RK,jetf23
2022-11-02 18:49:39+00:00,1587879626743091200,@T10030194 #TimRyan has fought to bring in 1000’s of good new jobs! Vance keeps trashing our industry. We need these jobs! Vote #TimRyan4Ohio! https://t.co/2j8XUQL4LB,Dovewoman1
2022-11-02 18:36:38+00:00,1587876354313392132,@Rz88Tom @RNCResearch Vance doesn’t even know Ohio industry! He bashes electric cars. We need these jobs! Vance says if you’re 50 &amp; lose your job it’s too bad. #TimRyan fights to bring in new jobs! I’m voting for jobs &amp; our vets. I’m voting #TimRyan4Ohio! https://t.co/RV7azk8LT4,Dovewoman1
2022-11-02 18:32:12+00:00,1587875236866936834,"@MaryDee63 @audjxx @morethanmySLE He’s not in Ohio. He’s just going by
“R”. He doesn’t know how good #TimRyan is. I sure don’t need Vance. Anyone telling Ohio workers “tough” if you lose your job does NOT have my vote! Ohio, get out &amp; vote! It’s even. EVERY VOTE COUNTS! Vote #TimRyan4OH! https://t.co/nILs1tF5X5",Dovewoman1
2022-11-02 18:28:24+00:00,1587874282755002381,"@audjxx @morethanmySLE I’m in Ohio. Looks like you’re not. Did you know #TimRyan fought to get 1000’s of new jobs for Ohio? Did you know Vance says if you’re 50’s &amp; lose your job, that’s tough? I’m for jobs &amp; vets. I’m for #TimRyan4Ohio! https://t.co/1zChvvxXAd",Dovewoman1
2022-11-02 18:16:37+00:00,1587871316354400263,"@SteveSchmidtSES @FoxNews @rupertmurdoch @MrKRudd @TurnbullMalcolm Wonderful thread. I enjoyed reading it. I'm in CT so, can't vote for @TimRyan but, I would if I could. #TimRyan",DCell1961
2022-11-02 18:08:26+00:00,1587869255877464069,#TimRyan for Ohio https://t.co/a30AAgj9D4,rexrode1967
2022-11-02 17:48:40+00:00,1587864280225009666,"Please vote for reliable public servants. #TimRyan #TimRyan4Ohio 
Don't hand our government over to tricksters, please.  This is our future.  Vote. #TimRyan https://t.co/GZzTzEVfgd https://t.co/Zjm7VpXCjP",CitizenPatriot9
2022-11-02 17:45:30+00:00,1587863483449626624,"Comedy Gold! This, from the guy who literally kissed Trump's ass because he needed him to drum up the  knuckledragger vote. Some serious cognitive dissonance happening.  #VoteBlueForDemocracy #TimRyan https://t.co/FsndZQ7uDO",zunzie
2022-11-02 17:41:48+00:00,1587862552842739712,#Democracy would be a lot safer if #Democratic candidates spoke with a lot more of #TimRyan’s directness and humor. #MidtermElections2022 https://t.co/g9idn8kBfC,deepermagic
2022-11-02 17:32:03+00:00,1587860098080194561,"One of the best 2020 political ads.
#Ohio vote for #TimRyan https://t.co/I4ugkb5WCT",PeggyBrava
2022-11-02 17:27:15+00:00,1587858892020662273,"I bet Tim Ryan won't be invited back on Fox News after his statement calling out Jan 6th insurrectionist, Pelosi attack, and J.D. Vance fundraising for the coup.
@foxnews #foxnews #jdvance #Jan6th #Pelosi #PelosiAssassinationAttempt #democracy. #TimRyan https://t.co/KYrrdeJRAd",jimzab
2022-11-02 16:56:36+00:00,1587851180499120128,Yes He Did And This Is #FOX!  #TimRyan  Check out Claudio Vallejo's video! #TikTok https://t.co/fxWCkASbme,lsalander13
2022-11-02 16:55:04+00:00,1587850793226539010,Yes He Did And This Is #FOX!  #TimRyan  Check out Claudio Vallejo's video! #TikTok https://t.co/fxWCkAAAuG,lsalander13
2022-11-02 16:50:19+00:00,1587849598504148993,"Sure #JDVance is empty suit opportunist oligarch worshiper but don’t forget he’s also craven 

#TimRyan 
#VoteBlueForDemocracy",RonPKroll1
2022-11-02 16:40:23+00:00,1587847097499668480,"Ignore the polls. #TimRyan can win.

#TimRyan4Ohio #VoteBlueToSaveAmerica https://t.co/DAVLmjwVY1",TheUpshift7
2022-11-02 16:40:22+00:00,1587847094286655488,@Dovewoman1 @RpsAgainstTrump @TimRyan Yessss!!!! 💙🙏🏼💪🌽🏈 #Ohio #GoBucks #TimRyan #TimRyan4Ohio,SuziUrell
2022-11-02 16:36:29+00:00,1587846116594405377,"@SuziUrell @RpsAgainstTrump @TimRyan I - O

Go #TimRyan",Dovewoman1
2022-11-02 16:34:07+00:00,1587845522383044608,"#TimRyan #TimRyan4Ohio 
GOP REP. Liz Cheney supports Tim Ryan https://t.co/o5LehBz3JG",puponcup
2022-11-02 16:23:23+00:00,1587842817782595584,@Xenos_on_ice #TimRyan fights for new Ohio jobs! He fights for vet healthcare. He fights for women’s rights. Vote #TimRyan4Ohio! https://t.co/fgOXjf2WSs,Dovewoman1
2022-11-02 16:11:06+00:00,1587839729176875010,“We don’t want JD Vance in the doctor’s office”: #FoxNews audience cheers #TimRyan’s #abortion answer | https://t.co/G0bUwy71Z8 https://t.co/KCs5IOdedo,littleredblog
2022-11-02 16:04:45+00:00,1587838128710029312,"Republican, Democrat, Independent, 3rd Party: vote for someone who has YOUR interests in mind. Vote #TimRyan #TimRyan4Ohio https://t.co/GQHfL9HhnN",hsmithson_
2022-11-02 16:04:07+00:00,1587837969288806400,JD Vance cannot relate to Ohio Blue Collars. …Even with a beard he grew lol. He’s a wealthy elite with his hands in other elites pockets. He also thinks women should stay in abusive marriages. F THAT. #VoteBlueIn2022 #TimRyan #BlueCollars #Ohio,piprussell7
2022-11-02 15:50:20+00:00,1587834503019597824,"@SteveSchmidtSES @FoxNews @TimRyan @BretBaier I’d say that population has always existed.

Trump just animated them and got them to participate in the democratic process.

Glad #TimRyan shined some light to those who choose to sit in the dark.",wenhardy
2022-11-02 15:45:59+00:00,1587833407526109190,#Ohio #TimRyan #NanWhaley #VoteBlue https://t.co/X58FM040BY,cherylkdwoods
2022-11-02 15:32:02+00:00,1587829896193216512,"If there is one thing Tim Ryan will win, it'll be the title to having best campaign ads this election #Ohio #TimRyan  #Midterms2022 https://t.co/WTOPzMJrz1",VoteagExtremism
2022-11-02 15:27:35+00:00,1587828778339909632,#TimRyan that is a lie! https://t.co/fKnhCj4mIv,ChandletJeff
2022-11-02 15:26:39+00:00,1587828540208287744,#TimRyan lied. Isn’t that what #Democrats do? #MSNBC #CNN #FoxNews https://t.co/wA8u6IP6EI,SiennaLove1994
2022-11-02 15:24:06+00:00,1587827900874739714,Go #TimRyan! https://t.co/5QkPQGPu6p,JarJarreSphinx
2022-11-02 15:22:59+00:00,1587827619403382787,"Important thread.
Thanks @SteveSchmidtSES   
#TimRyan  
#Midterms2022 https://t.co/MsJrOpS9Wi",deejjayell
2022-11-02 15:08:12+00:00,1587823896958582788,"@atrupar Come on #Ohio 
#VoteBlueForDemocracy 

#TimRyan",kathy_moretz
2022-11-02 14:57:34+00:00,1587821222330761217,"@JDVancePress @JDVance1 @ohiogop @HamCoGOP @GOP @NikkiFried 

#TimRyan 

ACCURATE!👇 https://t.co/pRUEgTXz8w",jcaley66
2022-11-02 14:56:04+00:00,1587820845350604800,Ohio please vote for #TimRyan https://t.co/8mNy2RPZMA,dbellamum
